"Nº de registo";"Data do registo";"Nome do Alojamento";"Imovél Posterior 1951";"Data Abertura Público";"Modalidade";"Nº Camas";"Nº Utentes";"Nº Quartos";"Nº Beliches";"Localização (Endereço)";"Localização (Código postal)";"Localização (Localidade)";"Localização (Freguesia)";"Localização (Concelho)";"Localização (Distrito)";"NUTT II";"Nome do Titular da Exploração";"Titular Qualidade";"Contribuinte";"Titular Tipo";"Titular País";"Contacto (Telefone)";"Contacto (Fax)";"Contacto (Telemovel)";"Estab.SAUDÁVEL&SEGURO"
"83748/AL";"2018-09-26";"GOLD OPORTO";"S";"2018-09-30";"Moradia";"14";"16";"8";;"Rua Rua Faria Guimarães, 824/828";"4200-289";"Porto";"Paranhos";"Porto";"Porto";"Norte";"IMOCARTE-SOCIEDADE IMOBILIARIA, S.A.";"Comodatário";"503233650";"Pessoa coletiva";"Portugal";;;"965000737";"Não"
"83709/AL";"2018-09-26";"ESTRELA DALVA";"S";"2018-09-26";"Apartamento";"3";"4";"2";;"Rua Rua Santos Pousada, 796 3º Dt";"4000-481";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83700/AL";"2018-09-26";"Oporto cozy";"N";"2018-09-27";"Apartamento";"2";"2";"1";;"Rua Rua Major David Magno, 114";"4000-191";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Manhã Suprema, Lda";"Comodatário";"513312420";"Pessoa coletiva";"Portugal";;;;"Não"
"83673/AL";"2018-09-26";"SOBRI Cork House";"S";"2018-10-20";"Apartamento";"2";"4";"0";;"Rua do Almada, 295 3º Frente";"4050-211";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"SOBRISTORE Unipessoal lda";"Arrendatário";"515083810";"Pessoa coletiva";"Portugal";;;"933248925";"Não"
"83637/AL";"2018-09-25";"Rosário Loft";"N";"2018-10-01";"Apartamento";"2";"4";"1";;"Rua Rua Rosário";"4050-524";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Life 4 Friends, unipessoal LDA";"Arrendatário";"510355692";"Pessoa coletiva";"Portugal";;;"916100096";"Não"
"83627/AL";"2018-09-25";"Mezuzah Green";"N";"2018-09-26";"Apartamento";"3";"6";"2";;"Rua Rua dos Mercadores, 117 R/C";"4050-551";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"Israel";;;;"Não"
"83624/AL";"2018-09-25";"Mezuzah Yellow";"N";"2018-09-26";"Apartamento";"1";"2";"0";;"Rua Rua dos Mercadores, 113 2º";"4050-551";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Israel";;;;"Não"
"83616/AL";"2018-09-25";"Peach Hostel & Suites";"N";"2018-10-01";"Estabelecimento de hospedagem-Hostel";"21";"26";"7";"8";"Rua Rua de Justino Teixeira , 213 Porto";"4300-279";"Porto";"Campanhã";"Porto";"Porto";"Norte";"Peach Hostel - Empreendimentos Turisticos, Lda";"Arrendatário";"514627557";"Pessoa coletiva";"Portugal";;;"936172032";"Não"
"83611/AL";"2018-09-25";"BOAVISTA";"S";"2018-09-25";"Apartamento";"4";"6";"3";;"Rua RUA NOSSA SENHORA DE FÁTIMA, 360 1 DTO-LADO";"4050-426";"PORTO";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83588/AL";"2018-09-25";"Apartamento do Zaire";"S";"2018-10-22";"Apartamento";"3";"4";"2";;"Rua Rua Zaire, 10 R/C Centro";"4250-500";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83578/AL";"2018-09-25";"PORTO BOMBARDA";"N";"2018-06-15";"Apartamento";"2";"4";"2";;"Rua Rua Miguel Bombarda, 260 3";"4050-377";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83560/AL";"2018-09-25";"loft Ribeira";"N";"2018-10-01";"Apartamento";"3";"6";"0";;"1ª Rua Rua da Reboleira, 49 r/c T Rua da Reboleira, 49 r/c";"4050-492";"Rua da Reboleira, 49 r/c";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Desígnio Comum, lda";"Proprietário";"505595389";"Pessoa coletiva";"Portugal";"919456281";;"919456281";"Não"
"83553/AL";"2018-09-25";"Virtudes Apartamentos";"N";"2018-09-27";"Apartamento";"3";"4";"2";;"Rua Rua Doutor Barbosa de Castro, 13 3 Porto";"4050-091";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83548/AL";"2018-09-25";"MAKE YOURSELF AT HOME - PORTO";"S";"2018-09-01";"Apartamento";"2";"4";"1";;"Rua Rua de Santa Catarina, 1500 5 ET";"4000-193";"Porto";"Bonfim";"Porto";"Porto";"Norte";"CIDADE VETERANA -PROMOÇÃO IMBILIARIA, LDA";"Proprietário";"509625606";"Pessoa coletiva";"Portugal";"225371886";;"917264264";"Não"
"83539/AL";"2018-09-25";"Oporto Histórico/Bonjardim";"S";"2018-10-19";"Apartamento";"1";"2";"0";;"Rua Rua Bonjardim, 306 1 Traz";"4000-115";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Cessionário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"83528/AL";"2018-09-25";"HOUSE PINHEIRO MANSO";"S";"2019-05-02";"Apartamento";"3";"4";"1";;"Rua Rua Pinheiro Manso, 817 - 7º Esq. Centro Frente";"4100-413";"Porto";"Ramalde";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83516/AL";"2018-09-24";"Porto4you";"S";"2018-12-01";"Apartamento";"4";"6";"2";;"1ª Rua Rua Oliveira Monteiro, 21 2 Esqº Porto";"4050-438";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Cessionário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83503/AL";"2018-09-24";"Cedofeita Unique Loft";"S";"2018-09-26";"Apartamento";"1";"2";"0";;"Rua Rua de Cedofeita 69 2 Tras, 69 2 Tras";"4050-178";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Fortune Penguin, Lda.";"Arrendatário";"514495600";"Pessoa coletiva";"Portugal";;;"911040332";"Não"
"83502/AL";"2018-08-28";"Apartamento";"S";"2018-08-30";"Apartamento";"4";"8";"3";;"Rua Rua Doutor Cruz Malpique, 30 4º ESQ TRAS Porto";"4250-180";"Porto";"Ramalde";"Porto";"Porto";"Norte";"Dragon Seduction Unipessoal LDA";"Arrendatário";"514772867";"Pessoa coletiva";"Portugal";;;"935468786";"Não"
"83501/AL";"2018-09-24";"Alma da Ribeira";"N";"2018-09-24";"Apartamento";"1";"2";"0";;"Rua Rua São João, 70/72 4º  Frente";"4050-552";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"monica sleiman Unipessoal Lda";"Comodatário";"515218421";"Pessoa coletiva";"Portugal";;;"912459404";"Não"
"83495/AL";"2018-09-24";"whole floor apartment";"N";"2018-09-29";"Moradia";"2";"4";"1";;"Rua Rua do Almada, 478";"4050-034";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83486/AL";"2018-09-24";"By the River 3";"N";"2018-09-25";"Estabelecimento de hospedagem";"12";"14";"6";;"Alameda Alameda Basílio Teles, 12";"4150-127";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";"Bastos Morais & Portela Rodrigues Lda";"Arrendatário";"513575375";"Pessoa coletiva";"Portugal";;;"963005584";"Não"
"83467/AL";"2018-09-24";"Apartamento T2 Rua da Venzuela 220";"S";"2018-10-01";"Apartamento";"3";"4";"2";;"1ª Rua Rua da Venezuela, 220 5 direito Porto";"4150-743";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83459/AL";"2018-09-24";"Cinematic House";"N";"2018-10-01";"Moradia";"4";"8";"4";;"Rua Rua Constituição, 311 Porto";"4200-199";"Porto";"Bonfim";"Porto";"Porto";"Norte";"PSIBIOMED – Formação, Consultadoria e Prestação de Cuidados de Saúde Mental, LDA";"Comodatário";"504249045";"Pessoa coletiva";"Portugal";;;"935319820";"Não"
"83448/AL";"2018-09-24";"ZAROLHO";"S";"2018-10-14";"Apartamento";"4";"6";"3";;"Rua Rua Camões, 575 1º Dtº";"4000-147";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83417/AL";"2018-09-23";"Manor House Porto  CAVE";"N";"2018-09-23";"Apartamento";"2";"3";"1";;"1ª Rua de Dom Hugo, 41 0";"4050-305";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Melo&Poinsard, LDA";"Cessionário";"515118117";"Pessoa coletiva";"Portugal";;;"963514401";"Não"
"83414/AL";"2018-09-23";"Boavista Villa Guesthouse";"N";"2018-09-24";"Moradia";"6";"9";"3";;"Avenida Avenida do Doutor Antunes Guimarães, 879 Avenida dr. Antunes Guimarães";"4100-081";"Avenida dr. Antunes Guimarães";"Ramalde";"Porto";"Porto";"Norte";;"Usufrutuário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"83407/AL";"2018-09-22";"VANLOREN";"S";"2018-09-24";"Apartamento";"1";"2";"1";;"Rua Rua Barros Lima, 840 2 DIREITO";"4300-061";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83406/AL";"2018-09-22";"Ângela Maria Paula Alves Tomé";"S";"2018-09-28";"Apartamento";"2";"4";"1";;"Rua Rua Pinto Bessa, 460 4.2";"4300-428";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83393/AL";"2018-09-21";"Home Music Apartments";"S";"2018-10-19";"Apartamento";"3";"4";"1";;"1ª Rua Rua Vitorino Nemésio, 107 RC DT CT FT";"4050-637";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83388/AL";"2018-09-21";"Lapa";"S";"2018-10-15";"Apartamento";"3";"4";"2";;"Rua Rua Paraíso, 184 1.º,  dto fre";"4000-375";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83379/AL";"2018-09-11";"A minha casa no Porto";"S";"2018-09-20";"Apartamento";"2";"4";"2";;"Rua Rua Zambeze, 45 3º Recuado";"4250-504";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83378/AL";"2018-09-21";"Art Style Apartment & Rooftop Garden";"S";"2018-09-28";"Apartamento";"3";"4";"2";;"Rua Rua Gonçalo Sampaio, 329 5 AB";"4150-367";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83375/AL";"2018-09-21";"Luxury Anibal Cunha Apartments";"S";"2018-10-20";"Apartamento";"3";"4";"1";;"1ª Rua Rua Anibal Cunha, 101 3º DTº FRENTE";"4050-048";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83351/AL";"2018-09-21";"Duque Boutique Apartment";"S";"2018-09-21";"Apartamento";"2";"4";"1";;"Rua Rua Duque Saldanha, 463 1.º Esq. G";"4300-466";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Comodatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83312/AL";"2018-09-21";"Comfy and central DOUBLE ROOM in Porto Campanhã";"S";"2018-04-01";"Apartamento";"1";"2";"1";;"Rua Rua Justino Teixeira, 820 2";"4300-278";"Porto";"Campanhã";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83297/AL";"2018-09-21";"P.AUSE";"N";"2018-09-21";"Apartamento";"1";"2";"0";;"Rua Rua Bonfim, 388 1º Traseiras Bonfim";"4300-066";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Multicoris - Actividades Imobiliárias, Lda.";"Proprietário";"502787805";"Pessoa coletiva";"Portugal";;;"963817689";"Não"
"83291/AL";"2018-09-21";"Etxea";"S";"2018-09-24";"Apartamento";"1";"3";"1";;"Rua Rua Doze Casas, 317 3 Dto";"4000-195";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Outro";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83286/AL";"2018-09-20";"Garden Apartment 1";"N";"2018-09-21";"Apartamento";"1";"2";"0";;"Passeio de Sao Lázaro, 3 1º F";"4000-507";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83281/AL";"2018-09-20";"376 by Porto D'Época";"S";"2018-09-20";"Apartamento";"4";"6";"3";;"Rua Rua Dom João IV, 374 301";"4000-298";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83279/AL";"2018-09-20";"Foz Pateo";"S";"2018-10-01";"Apartamento";"2";"4";"1";;"Rua Rua Senhora Luz, 27 2 V Porto";"4150-693";"Porto";"Aldoar, Foz do Douro e Nevogilde";"Porto";"Porto";"Norte";"Lobioncine Mediação Imobiliária Lda";"Arrendatário";"510868460";"Pessoa coletiva";"Portugal";;;"915771698";"Não"
"83227/AL";"2018-09-20";"AV Camilo Apartamento";"S";"2018-09-20";"Apartamento";"3";"5";"3";;"Avenida Avenida Camilo, 270 2º drt";"4300-095";"Porto";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83196/AL";"2018-09-20";"A S Apartment";"S";"2018-09-20";"Apartamento";"4";"6";"3";;"Rua Rua Costa Cabral, 2181 2º ESQ";"4200-230";"Porto";"Paranhos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83189/AL";"2018-09-19";"Vintage Picaria";"N";"2018-10-01";"Apartamento";"2";"4";"1";;"Rua Rua da Picaria, 88 2 F Porto";"4050-477";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83188/AL";"2018-09-19";"Casa para Amigos no Centro do Porto";"N";"2018-09-20";"Estabelecimento de hospedagem";"7";"10";"6";;"Rua Rua Paraíso";"4000-378";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Arrendatário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Sim"
"83182/AL";"2018-09-19";"D & P";"S";"2018-12-03";"Apartamento";"2";"4";"2";;"Rua Rua Damião de Góis, 9 S/L Drt.Frt";"4050-225";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Paulo J. Alves Dias Arquitecto Lda";"Proprietário";"508119103";"Pessoa coletiva";"Portugal";"225096171";;"917218426";"Não"
"83180/AL";"2018-09-19";"Faisama Historical 6";"N";"2018-09-20";"Apartamento";"3";"5";"2";;"Rua Rua Doutor Sousa Viterbo, 30/36 3 Esq.";"4050-593";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Futurserenity Unipessoal Lda.";"Proprietário";"513298681";"Pessoa coletiva";"Portugal";;;;"Não"
"83179/AL";"2018-09-19";"Faisama Historical 5";"N";"2018-09-20";"Apartamento";"2";"4";"1";;"Rua Rua Doutor Sousa Viterbo, 30/36 3 Dt.";"4050-593";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Futurserenity Unipessoal Lda.";"Proprietário";"513298681";"Pessoa coletiva";"Portugal";;;;"Não"
"83176/AL";"2018-09-19";"Faisama Historical 4";"N";"2018-09-20";"Apartamento";"1";"2";"0";;"Rua Rua Doutor Sousa Viterbo, 30/36 2 Esq.";"4050-593";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Futurserenity Unipessoal Lda.";"Proprietário";"513298681";"Pessoa coletiva";"Portugal";;;;"Não"
"83172/AL";"2018-09-19";"Faisama Historical 3";"N";"2018-09-20";"Apartamento";"2";"4";"1";;"Rua Rua Doutor Sousa Viterbo, 30/36 2 Dt";"4050-593";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Futurserenity Unipessoal Lda.";"Proprietário";"513298681";"Pessoa coletiva";"Portugal";;;;"Não"
"83167/AL";"2018-09-19";"Faisama Historical 2";"N";"2018-09-20";"Apartamento";"1";"2";"0";;"Rua Rua Doutor Sousa Viterbo, 30/36 1 Esq";"4050-593";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Futurserenity Unipessoal Lda.";"Proprietário";"513298681";"Pessoa coletiva";"Portugal";;;;"Não"
"83165/AL";"2018-09-19";"Faisama Historical 1";"N";"2018-09-20";"Apartamento";"2";"4";"1";;"Rua Rua Doutor Sousa Viterbo, 30/36 1 Dt";"4050-593";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Futurserenity Unipessoal Lda.";"Proprietário";"513298681";"Pessoa coletiva";"Portugal";;;;"Não"
"83122/AL";"2018-09-19";"Casa Tomás";"N";"2018-10-08";"Apartamento";"2";"3";"1";;"Rua Fernandes Tomás, 971";"4000-220";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"MCD Investimentos Imobiliários, Lda";"Arrendatário";"507984099";"Pessoa coletiva";"Portugal";;;"917964369";"Não"
"83004/AL";"2018-09-17";"Porto 2D";"S";"2019-02-28";"Apartamento";"8";"8";"3";;"Rua Rua Oliveira Monteiro, 21 2 Dto";"4050-438";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"83001/AL";"2018-09-17";"Residencial Belo Horizonte";"S";"2018-09-17";"Estabelecimento de hospedagem";"9";"18";"7";;"1ª Rua Santo Ildefonso, 100 Porto";"4300-463";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Jose Ribeiro e Ribeiro Lda";"Arrendatário";"501823468";"Pessoa coletiva";"Portugal";;;"919574622";"Não"
"82991/AL";"2018-09-17";"Cedofeita Bohemian Lifestyle Apartment";"S";"2018-09-18";"Apartamento";"3";"5";"1";;"Rua Rua Cedofeita, 68 2 Tras Rua Augusto Rosa";"4050-172";"Rua Augusto Rosa";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"82987/AL";"2018-09-17";"White Almada";"S";"2018-09-14";"Apartamento";"1";"2";"0";;"Rua Rua Almada, 372 4 esq Porto";"4050-033";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"J. S.Moura, Construções Imobiliárias SA";"Proprietário";"507558952";"Pessoa coletiva";"Portugal";;;"919833034";"Não"
"82984/AL";"2018-09-17";"White Almada";"S";"2018-09-14";"Apartamento";"1";"2";"0";;"Rua Rua Almada, 372 4 dir Porto";"4050-033";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"J. S.Moura, Construções Imobiliárias SA";"Proprietário";"507558952";"Pessoa coletiva";"Portugal";;;"919833034";"Não"
"82980/AL";"2018-09-17";"White Almada";"S";"2018-09-14";"Apartamento";"1";"2";"0";;"Rua Rua Almada, 372 3 esq Porto";"4050-033";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"J. S.Moura, Construções Imobiliárias SA";"Proprietário";"507558952";"Pessoa coletiva";"Portugal";;;"919833034";"Não"
"82979/AL";"2018-09-17";"White Almada";"S";"2018-09-14";"Apartamento";"1";"2";"0";;"Rua Rua Almada, 372 3 dir Porto";"4050-033";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"J. S.Moura, Construções Imobiliárias SA";"Proprietário";"507558952";"Pessoa coletiva";"Portugal";;;"919833034";"Não"
"82977/AL";"2018-09-17";"White Almada";"S";"2018-09-14";"Apartamento";"1";"2";"0";;"Rua Rua Almada, 372 2 esq Porto";"4050-033";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"J. S.Moura, Construções Imobiliárias SA";"Proprietário";"507558952";"Pessoa coletiva";"Portugal";;;"919833034";"Não"
"82976/AL";"2018-09-17";"White Almada";"S";"2018-09-14";"Apartamento";"1";"2";"0";;"Rua Rua Almada, 372 2 dir Porto";"4050-033";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"J. S.Moura, Construções Imobiliárias SA";"Proprietário";"507558952";"Pessoa coletiva";"Portugal";;;;"Não"
"82974/AL";"2018-09-17";"White Almada";"S";"2018-09-14";"Apartamento";"1";"2";"0";;"Rua Rua Almada, 372 1 dir Porto";"4050-033";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"J. S.Moura, Construções Imobiliárias SA";"Proprietário";"507558952";"Pessoa coletiva";"Portugal";;;"919833034";"Não"
"82972/AL";"2018-09-17";"White Almada";"S";"2018-09-14";"Apartamento";"1";"2";"0";;"Rua Rua Almada, 372 1 esq Porto";"4050-033";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"J. S.Moura, Construções Imobiliárias SA";"Proprietário";"507558952";"Pessoa coletiva";"Portugal";;;;"Não"
"82938/AL";"2018-09-17";"BATALHA ";"S";"2018-09-30";"Apartamento";"2";"4";"1";;"Rua Rua Alexandre Herculano, 341-A 5º - 19";"4000-053";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"AER Investimentos, Lda";"Arrendatário";"509563708";"Pessoa coletiva";"Portugal";;;"914703223";"Sim"
"82901/AL";"2018-09-17";"Veryloving Actividades Turísticas, Lda";"S";"2018-09-30";"Estabelecimento de hospedagem";"3";"6";"3";;"Rua Rua Heroísmo, 213 R/C";"4300-259";"Porto";"Bonfim";"Porto";"Porto";"Norte";"Vanesp - Imobiliária, SA";"Outro";"514394218";"Pessoa coletiva";"Portugal";;;"912238904";"Sim"
"82894/AL";"2018-09-15";"Mayor's Apartments";"N";"2018-11-16";"Apartamento";"12";"24";"6";;"Rua Dr Barbosa de Castro, 63 Porto";"4050-091";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"82887/AL";"2018-09-15";"MH Duo";"S";"2018-09-30";"Apartamento";"3";"5";"2";;"1ª Rua Alfredo Magalhães, 68 5 Dir Frente";"4000-062";"Porto";"Cedofeita,Ildefonso,Sé,Miragaia,Nicolau,Vitória";"Porto";"Porto";"Norte";"Eclectic Dreams, Lda";"Arrendatário";"514820055";"Pessoa coletiva";"Portugal";;;;"Não"
"82883/AL";"2018-09-15";"BOM SUCESSO";"N";"2018-09-21";"Apartamento";"4";"8";"2";;"Rua Rua Arquiteto Marques da Silva, 259 rc dt";"4150-484";"Porto";"Lordelo do Ouro e Massarelos";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Portugal";;;;"Não"
"82863/AL";"2018-09-14";"DOURO SENSES - PORTO HOUSE V3";"N";"2018-09-28";"Estabelecimento de hospedagem";"6";"6";"3";;"Rua Rua Cruzes, 827";"4100-192";"Porto";"Ramalde";"Porto";"Porto";"Norte";"ELOGIO DOURADO, LDA";"Proprietário";"514314532";"Pessoa coletiva";"Portugal";;;"962331206";"Não"
"82840/AL";"2018-09-14";"Rua D. Joao IV";"N";"2018-09-14";"Apartamento";"1";"2";"0";;"Rua Rua Dom João IV, 356 1 TRAS Lisboa";"4000-298";"Lisboa";"Bonfim";"Porto";"Porto";"Norte";;"Proprietário";;"Pessoa singular (empresário em nome individual)";"Singapura";;;;"Não"
